,League_x,playerId,NewName_x,teamName_x,positionText_x,Apps_x,Sub on_x,Minutes played_x,Rating_x,Goals total_x,Assists total_x,Yellow cards_x,Red cards_x,Shots_x,MOTM_x,Pass success rate_x,Tackles_x,Interceptions_x,Fouls_x,Offsides won_x,Clearances_x,Dribbled_x,Blocks_x,Keypasses_x,Dribbles won_x,Fouls given_x,Offsides given_x,Dispossessed_x,Turnovers_x,Passes_x,Accurate crosses_x,Accurate long passes_x,Accurate through balls_x,Challenges lost_x,Saves (six yard box)_x,Saves (penalty area)_x,Saves (out of the box)_x,Saves total_x,Shots (six yard box)_x,Shots (penalty area)_x,Shots (outside of the box)_x,Shots total_x,Shots open play_x,Shots set piece_x,Shots on target_x,Shots off target_x,Shots on post_x,Shots blocked_x,Shots header_x,Goal (six yard box)_x,Goal (penalty area)_x,Goal (outside of the box)_x,Goals_x,Goal open play_x,Goals set piece_x,Goals head_x,Dribbles lost_x,Dribbles total_x,Aerials lost_x,Aerias total_x,Aerials won_x,Assists_x,Year_x,Apps_y,Sub on_y,Minutes played_y,Rating_y,Goals total_y,Assists total_y,Yellow cards_y,Red cards_y,Shots_y,MOTM_y,Pass success rate_y,Tackles_y,Interceptions_y,Fouls_y,Offsides won_y,Clearances_y,Dribbled_y,Blocks_y,Keypasses_y,Dribbles won_y,Fouls given_y,Offsides given_y,Dispossessed_y,Turnovers_y,Passes_y,Accurate crosses_y,Accurate long passes_y,Accurate through balls_y,Challenges lost_y,Saves (six yard box)_y,Saves (penalty area)_y,Saves (out of the box)_y,Saves total_y,Shots (six yard box)_y,Shots (penalty area)_y,Shots (outside of the box)_y,Shots total_y,Shots open play_y,Shots set piece_y,Shots on target_y,Shots off target_y,Shots on post_y,Shots blocked_y,Shots header_y,Goal (six yard box)_y,Goal (penalty area)_y,Goal (outside of the box)_y,Goals_y,Goal open play_y,Goals set piece_y,Goals head_y,Dribbles lost_y,Dribbles total_y,Aerials lost_y,Aerias total_y,Aerials won_y,Assists_y,Year_y,Apps,Sub on,Minutes played,Rating,Goals total,Assists total,Yellow cards,Red cards,Shots,MOTM,Pass success rate,Tackles,Interceptions,Fouls,Offsides won,Clearances,Dribbled,Blocks,Keypasses,Dribbles won,Fouls given,Offsides given,Dispossessed,Turnovers,Passes,Accurate crosses,Accurate long passes,Accurate through balls,Challenges lost,Saves (six yard box),Saves (penalty area),Saves (out of the box),Saves total,Shots (six yard box),Shots (penalty area),Shots (outside of the box),Shots total,Shots open play,Shots set piece,Shots on target,Shots off target,Shots on post,Shots blocked,Shots header,Goal (six yard box),Goal (penalty area),Goal (outside of the box),Goals,Goal open play,Goals set piece,Goals head,Dribbles lost,Dribbles total,Aerials lost,Aerias total,Aerials won,Assists,Year
11012,German 2 Bundesliga,43682,S. Burchert,Greuther Fuerth,Goalkeeper,27,0,2430,6.776666667,0,0,1,0,0.0,2,65.84269663,0.185185185,0.148148148,0.037037037,0.0,0.518518519,0.111111111,0.0,0.037037037,0.0,0.222222222,0.0,0.0,0.0,32.96296296,0.0,8.0,0.0,0.111111111,0.074074074,2.259259259,1.0,3.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037,0.259259259,0.222222222,0.0,2021,33.0,0.0,2970.0,6.606060606,0.0,0.0,2.0,0.0,0.0,2.0,52.86677909,0.121212121,0.03030303,0.03030303,0.0,0.939393939,0.03030303,0.0,0.03030303,0.0,0.151515152,0.0,0.0,0.0,35.93939394,0.0,10.6969697,0.0,0.03030303,0.363636364,1.909090909,1.03030303,3.303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060606061,0.424242424,0.363636364,0.0,2020.0,24.0,0.0,2160.0,6.80875,0.0,0.0,0.0,0.0,0.0,1.0,46.31710362,0.041666667,0.083333333,0.0,0.0,1.25,0.0,0.0,0.083333333,0.0,0.208333333,0.0,0.0,0.083333333,33.375,0.0,10.25,0.0,0.0,0.291666667,1.75,1.583333333,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333333,0.333333333,0.25,0.0,2019.0
11014,German 2 Bundesliga,133788,D. Linsmayer,Sandhausen,Midfielder,24,2,1985,6.764166667,0,1,2,0,0.708333333,0,79.86394558,1.791666667,1.083333333,1.458333333,0.041666667,1.625,0.666666667,0.541666667,0.625,0.333333333,1.625,0.041666667,0.541666667,0.583333333,30.625,0.208333333,1.083333333,0.0,0.666666667,0.0,0.0,0.0,0.0,0.041666667,0.333333333,0.333333333,0.708333333,0.541666667,0.125,0.083333333,0.333333333,0.041666667,0.291666667,0.041666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.458333333,1.625,4.0,2.375,0.041666667,2021,30.0,0.0,2595.0,6.691666667,1.0,0.0,8.0,0.0,0.733333333,0.0,80.03952569,2.133333333,1.5,1.433333333,0.0,1.5,0.8,0.466666667,0.466666667,0.1,1.066666667,0.033333333,0.5,1.1,33.73333333,0.133333333,1.266666667,0.0,0.8,0.0,0.0,0.0,0.0,0.033333333,0.166666667,0.533333333,0.733333333,0.566666667,0.166666667,0.133333333,0.433333333,0.033333333,0.166666667,0.033333333,0.0,0.0,0.033333333,0.033333333,0.033333333,0.0,0.0,0.166666667,0.266666667,1.8,3.466666667,1.666666667,0.0,2020.0,31.0,0.0,2685.0,6.967419355,2.0,2.0,5.0,0.0,0.64516129,2.0,79.32731747,3.032258065,1.548387097,1.612903226,0.064516129,1.612903226,0.548387097,0.258064516,0.580645161,0.290322581,1.225806452,0.0,0.483870968,0.709677419,39.32258065,0.064516129,2.096774194,0.0,0.548387097,0.0,0.0,0.0,0.0,0.0,0.35483871,0.290322581,0.64516129,0.290322581,0.322580645,0.096774194,0.258064516,0.0,0.290322581,0.064516129,0.0,0.064516129,0.0,0.064516129,0.064516129,0.0,0.0,0.258064516,0.548387097,1.387096774,2.64516129,1.258064516,0.064516129,2019.0
11016,German 2 Bundesliga,106029,I. Höhn,Darmstadt,Defender,23,0,2031,6.759565217,2,1,2,1,0.608695652,0,91.13384484,0.695652174,1.47826087,0.608695652,0.869565217,4.826086957,0.173913043,1.217391304,0.260869565,0.086956522,0.608695652,0.0,0.0,0.304347826,51.0,0.0,2.217391304,0.0,0.173913043,0.0,0.0,0.0,0.0,0.086956522,0.52173913,0.0,0.608695652,0.0,0.608695652,0.217391304,0.347826087,0.0,0.043478261,0.47826087,0.0,0.086956522,0.0,0.086956522,0.0,0.086956522,0.086956522,0.043478261,0.130434783,2.0,4.043478261,2.043478261,0.043478261,2021,24.0,4.0,1817.0,6.625416667,1.0,0.0,3.0,0.0,0.416666667,0.0,84.00876232,0.958333333,1.166666667,0.833333333,0.416666667,3.708333333,0.375,0.375,0.291666667,0.083333333,0.416666667,0.041666667,0.083333333,0.5,38.04166667,0.166666667,2.25,0.0,0.375,0.0,0.0,0.0,0.0,0.291666667,0.041666667,0.083333333,0.416666667,0.041666667,0.375,0.125,0.25,0.041666667,0.041666667,0.208333333,0.041666667,0.0,0.0,0.041666667,0.0,0.041666667,0.0,0.041666667,0.125,1.958333333,3.833333333,1.875,0.0,2020.0,19.0,5.0,1251.0,6.524210526,1.0,0.0,4.0,1.0,0.421052632,0.0,79.67625899,0.947368421,1.631578947,1.210526316,0.263157895,3.105263158,0.368421053,0.368421053,0.052631579,0.105263158,0.473684211,0.0,0.052631579,0.157894737,29.26315789,0.052631579,2.421052632,0.0,0.368421053,0.0,0.0,0.0,0.0,0.052631579,0.263157895,0.105263158,0.421052632,0.052631579,0.368421053,0.157894737,0.052631579,0.0,0.210526316,0.263157895,0.052631579,0.0,0.0,0.052631579,0.0,0.052631579,0.052631579,0.052631579,0.157894737,1.684210526,3.473684211,1.789473684,0.0,2019.0
11021,German 2 Bundesliga,285642,M. Mehlem,Darmstadt,Midfielder,25,4,1780,6.7548,1,3,7,0,1.48,3,74.06340058,1.8,1.64,1.44,0.0,0.48,1.32,0.04,1.16,1.12,1.96,0.24,2.0,2.8,27.76,0.16,0.76,0.12,1.32,0.0,0.0,0.0,0.0,0.04,0.8,0.64,1.48,1.2,0.24,0.48,0.68,0.0,0.32,0.2,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.8,1.92,1.12,1.8,0.68,0.12,2021,30.0,8.0,1980.0,6.632333333,5.0,2.0,5.0,0.0,1.3,1.0,74.42218798,1.166666667,0.933333333,0.8,0.0,0.333333333,0.6,0.066666667,0.833333333,0.733333333,2.366666667,0.4,1.333333333,3.1,21.63333333,0.033333333,0.833333333,0.1,0.6,0.0,0.0,0.0,0.0,0.066666667,0.7,0.533333333,1.3,1.066666667,0.233333333,0.466666667,0.466666667,0.033333333,0.366666667,0.133333333,0.033333333,0.1,0.033333333,0.166666667,0.166666667,0.0,0.0,1.066666667,1.8,1.933333333,2.666666667,0.733333333,0.066666667,2020.0,21.0,1.0,1533.0,6.652857143,2.0,0.0,6.0,0.0,0.80952381,0.0,73.71937639,1.761904762,1.047619048,1.523809524,0.0,0.571428571,0.761904762,0.142857143,0.904761905,0.80952381,2.19047619,0.238095238,2.0,1.476190476,21.38095238,0.095238095,0.80952381,0.0,0.761904762,0.0,0.0,0.0,0.0,0.0,0.333333333,0.476190476,0.80952381,0.666666667,0.142857143,0.19047619,0.333333333,0.0,0.285714286,0.0,0.0,0.0,0.095238095,0.095238095,0.095238095,0.0,0.0,1.904761905,2.714285714,1.095238095,1.428571429,0.333333333,0.0,2019.0
11022,German 2 Bundesliga,25435,R. Tesche,Bochum,Midfielder,19,3,1465,6.753684211,0,1,3,0,0.315789474,1,86.08799049,2.0,1.368421053,0.947368421,0.0,1.526315789,2.105263158,0.263157895,0.368421053,0.684210526,1.578947368,0.052631579,0.315789474,0.684210526,44.26315789,0.0,2.0,0.0,2.105263158,0.0,0.0,0.0,0.0,0.0,0.105263158,0.210526316,0.315789474,0.210526316,0.105263158,0.052631579,0.263157895,0.0,0.0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263157895,0.947368421,1.947368421,3.526315789,1.578947368,0.052631579,2021,31.0,4.0,2440.0,6.97516129,3.0,2.0,4.0,0.0,1.064516129,3.0,83.64361702,2.225806452,1.806451613,1.064516129,0.032258065,1.35483871,1.548387097,0.258064516,0.741935484,0.774193548,1.612903226,0.129032258,0.774193548,1.129032258,48.51612903,0.032258065,2.290322581,0.096774194,1.548387097,0.0,0.0,0.0,0.0,0.161290323,0.419354839,0.483870968,1.064516129,0.612903226,0.451612903,0.35483871,0.548387097,0.032258065,0.161290323,0.258064516,0.064516129,0.0,0.032258065,0.096774194,0.064516129,0.032258065,0.0,0.419354839,1.193548387,1.741935484,3.548387097,1.806451613,0.064516129,2020.0,18.0,3.0,1147.0,6.693888889,1.0,0.0,5.0,0.0,0.555555556,0.0,85.56390977,1.611111111,0.777777778,1.333333333,0.055555556,1.444444444,0.777777778,0.388888889,0.555555556,0.277777778,1.111111111,0.055555556,0.444444444,0.388888889,36.94444444,0.166666667,1.333333333,0.0,0.777777778,0.0,0.0,0.0,0.0,0.055555556,0.222222222,0.277777778,0.555555556,0.222222222,0.333333333,0.277777778,0.222222222,0.0,0.055555556,0.166666667,0.055555556,0.0,0.0,0.055555556,0.0,0.055555556,0.055555556,0.333333333,0.611111111,1.722222222,3.833333333,2.111111111,0.0,2019.0
11023,German 2 Bundesliga,133347,D. Buballa,St. Pauli,Defender,24,0,2092,6.750416667,0,0,3,0,0.166666667,0,84.4606947,2.083333333,1.0,1.041666667,0.625,1.833333333,0.458333333,0.625,0.291666667,0.875,1.625,0.041666667,0.333333333,0.666666667,45.58333333,0.208333333,3.625,0.0,0.458333333,0.0,0.0,0.0,0.0,0.0,0.041666667,0.125,0.166666667,0.125,0.0,0.041666667,0.083333333,0.0,0.041666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.125,1.166666667,2.166666667,1.0,0.0,2021,27.0,1.0,2328.0,6.775925926,0.0,1.0,2.0,0.0,0.259259259,1.0,72.08008899,2.037037037,1.074074074,1.185185185,0.407407407,3.555555556,0.481481481,0.407407407,0.444444444,0.703703704,1.555555556,0.0,0.481481481,0.592592593,33.2962963,0.333333333,2.148148148,0.0,0.481481481,0.0,0.0,0.0,0.0,0.037037037,0.074074074,0.148148148,0.259259259,0.185185185,0.074074074,0.074074074,0.148148148,0.0,0.037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296296296,1.0,1.666666667,3.259259259,1.592592593,0.037037037,2020.0,30.0,1.0,2529.0,6.759,0.0,2.0,4.0,0.0,0.1,1.0,71.97170645,2.833333333,1.666666667,0.733333333,0.3,2.833333333,0.633333333,0.2,0.4,0.366666667,1.1,0.033333333,0.266666667,0.666666667,37.7,0.533333333,2.533333333,0.0,0.633333333,0.0,0.0,0.0,0.0,0.0,0.066666667,0.033333333,0.1,0.066666667,0.033333333,0.0,0.033333333,0.0,0.066666667,0.033333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633333333,1.0,1.066666667,2.066666667,1.0,0.066666667,2019.0
11026,German 2 Bundesliga,288859,G. Nauber,Sandhausen,Defender,26,0,2340,6.745769231,0,0,5,0,0.307692308,0,82.74616079,1.346153846,1.230769231,0.884615385,0.538461538,5.192307692,0.423076923,0.730769231,0.230769231,0.076923077,0.653846154,0.038461538,0.076923077,0.307692308,42.57692308,0.0,4.615384615,0.038461538,0.423076923,0.0,0.0,0.0,0.0,0.076923077,0.192307692,0.038461538,0.307692308,0.038461538,0.269230769,0.076923077,0.192307692,0.0,0.038461538,0.115384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923077,0.153846154,2.423076923,5.0,2.576923077,0.0,2021,30.0,1.0,2603.0,6.674333333,1.0,0.0,7.0,0.0,0.433333333,0.0,84.05797101,1.366666667,1.266666667,0.933333333,0.9,4.7,0.633333333,0.9,0.1,0.066666667,0.266666667,0.0,0.1,0.4,41.4,0.0,2.366666667,0.0,0.633333333,0.0,0.0,0.0,0.0,0.0,0.333333333,0.1,0.433333333,0.033333333,0.4,0.133333333,0.266666667,0.0,0.033333333,0.166666667,0.0,0.033333333,0.0,0.033333333,0.0,0.033333333,0.0,0.0,0.066666667,1.833333333,3.9,2.066666667,0.0,2020.0,34.0,1.0,2953.0,6.839705882,1.0,1.0,4.0,0.0,0.323529412,0.0,82.725242,1.588235294,1.617647059,0.529411765,0.735294118,4.382352941,0.352941176,0.882352941,0.088235294,0.088235294,0.470588235,0.0,0.058823529,0.205882353,39.5,0.0,2.088235294,0.029411765,0.352941176,0.0,0.0,0.0,0.0,0.088235294,0.176470588,0.058823529,0.323529412,0.058823529,0.264705882,0.088235294,0.117647059,0.0,0.117647059,0.235294118,0.029411765,0.0,0.0,0.029411765,0.0,0.029411765,0.029411765,0.058823529,0.147058824,1.058823529,3.411764706,2.352941176,0.029411765,2019.0
11027,German 2 Bundesliga,113051,R. Himmelmann,St. Pauli,Goalkeeper,28,0,2520,6.744285714,0,0,0,0,0.0,0,62.68656716,0.071428571,0.035714286,0.0,0.0,0.714285714,0.071428571,0.0,0.0,0.0,0.071428571,0.0,0.0,0.0,35.89285714,0.0,8.392857143,0.0,0.071428571,0.214285714,1.821428571,1.5,3.535714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178571429,0.178571429,0.0,2021,32.0,0.0,2880.0,6.500625,0.0,0.0,0.0,0.0,0.0,1.0,56.95488722,0.03125,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,33.25,0.0,8.25,0.0,0.0,0.1875,1.46875,1.03125,2.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.28125,0.25,0.0,2020.0,34.0,0.0,3060.0,6.527352941,0.0,0.0,0.0,0.0,0.0,1.0,57.92400371,0.0,0.058823529,0.0,0.0,0.588235294,0.0,0.0,0.0,0.0,0.176470588,0.0,0.029411765,0.0,31.73529412,0.0,7.382352941,0.0,0.0,0.176470588,1.647058824,1.147058824,2.970588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382352941,0.382352941,0.0,2019.0
11030,German 2 Bundesliga,67300,R. Zieler,Hannover 96,Goalkeeper,26,0,2340,6.738846154,0,0,0,1,0.0,1,69.55475331,0.0,0.076923077,0.0,0.0,1.038461538,0.038461538,0.0,0.0,0.0,0.192307692,0.0,0.0,0.038461538,31.96153846,0.0,7.807692308,0.0,0.038461538,0.115384615,1.846153846,1.615384615,3.576923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115384615,0.576923077,0.461538462,0.0,2021,34.0,0.0,3060.0,6.516764706,0.0,0.0,3.0,0.0,0.0,1.0,56.02575897,0.058823529,0.029411765,0.0,0.0,1.029411765,0.088235294,0.0,0.029411765,0.058823529,0.029411765,0.0,0.0,0.058823529,31.97058824,0.0,8.852941176,0.0,0.088235294,0.205882353,2.058823529,1.058823529,3.323529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529,0.029411765,0.352941176,0.323529412,0.0,2020.0,34.0,0.0,3060.0,6.864411765,0.0,0.0,3.0,0.0,0.0,2.0,53.15091211,0.029411765,0.029411765,0.0,0.0,0.911764706,0.0,0.0,0.029411765,0.029411765,0.294117647,0.0,0.0,0.0,35.47058824,0.0,10.02941176,0.0,0.0,0.264705882,1.852941176,1.382352941,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411765,0.058823529,0.5,0.441176471,0.0,2019.0
11031,German 2 Bundesliga,115570,M. Schuhen,Darmstadt,Goalkeeper,20,0,1800,6.7385,0,0,1,0,0.0,1,70.1399689,0.0,0.0,0.0,0.0,0.65,0.05,0.0,0.05,0.0,0.2,0.0,0.0,0.0,32.15,0.0,7.8,0.0,0.05,0.05,1.8,1.25,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,2021,22.0,0.0,1980.0,6.695909091,0.0,2.0,1.0,0.0,0.0,1.0,50.60034305,0.0,0.045454545,0.0,0.0,0.681818182,0.045454545,0.0,0.090909091,0.090909091,0.181818182,0.0,0.0,0.045454545,26.5,0.0,9.727272727,0.0,0.045454545,0.272727273,1.818181818,1.363636364,3.454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909091,0.090909091,0.363636364,0.272727273,0.090909091,2020.0,34.0,0.0,3060.0,6.6,0.0,0.0,1.0,0.0,0.0,1.0,58.51172273,0.0,0.0,0.0,0.0,0.617647059,0.0,0.0,0.058823529,0.0,0.176470588,0.0,0.029411765,0.029411765,28.85294118,0.0,8.058823529,0.0,0.0,0.235294118,1.470588235,0.705882353,2.411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411765,0.029411765,0.0,0.411764706,0.411764706,0.0,2019.0
11032,German 2 Bundesliga,107996,F. Hartherz,Arminia Bielefeld,Defender,27,0,2428,6.737777778,0,2,2,0,0.518518519,0,82.7973074,1.259259259,0.666666667,0.666666667,0.296296296,2.111111111,0.851851852,0.148148148,0.925925926,0.518518519,0.740740741,0.0,0.518518519,1.518518519,49.51851852,0.518518519,2.481481481,0.0,0.851851852,0.0,0.0,0.0,0.0,0.0,0.111111111,0.407407407,0.518518519,0.259259259,0.222222222,0.111111111,0.185185185,0.037037037,0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592592593,1.111111111,1.407407407,2.37037037,0.962962963,0.074074074,2021,26.0,1.0,2186.0,6.796923077,1.0,4.0,4.0,0.0,0.923076923,2.0,71.26436782,1.153846154,1.038461538,0.538461538,0.423076923,1.538461538,0.576923077,0.230769231,1.769230769,0.576923077,1.269230769,0.038461538,0.538461538,1.076923077,36.80769231,1.653846154,2.5,0.0,0.576923077,0.0,0.0,0.0,0.0,0.0,0.307692308,0.615384615,0.923076923,0.615384615,0.307692308,0.269230769,0.461538462,0.0,0.192307692,0.038461538,0.0,0.038461538,0.0,0.038461538,0.038461538,0.0,0.0,0.576923077,1.153846154,1.384615385,2.423076923,1.038461538,0.153846154,2020.0,33.0,0.0,2926.0,6.969393939,3.0,1.0,0.0,0.0,1.090909091,1.0,71.52831652,1.666666667,1.484848485,0.666666667,0.393939394,2.212121212,0.727272727,0.212121212,1.090909091,0.787878788,1.272727273,0.03030303,1.090909091,0.818181818,39.06060606,1.212121212,2.303030303,0.0,0.727272727,0.0,0.0,0.0,0.0,0.060606061,0.303030303,0.727272727,1.090909091,0.666666667,0.363636364,0.181818182,0.636363636,0.03030303,0.272727273,0.0,0.0,0.060606061,0.03030303,0.090909091,0.03030303,0.03030303,0.0,0.848484848,1.636363636,1.454545455,2.878787879,1.424242424,0.03030303,2019.0
11040,German 2 Bundesliga,238733,K. Narey,Hamburger SV,Midfielder,16,4,1066,6.714375,1,2,0,0,2.1875,0,79.14893617,1.25,0.5625,0.75,0.0,0.6875,0.625,0.1875,1.125,1.25,0.8125,0.25,1.4375,1.875,29.375,0.5625,1.9375,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.9375,1.25,2.1875,1.625,0.5625,0.5,0.9375,0.0,0.75,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0,1.0625,2.3125,1.0625,1.5,0.4375,0.125,2021,32.0,4.0,2580.0,6.828125,7.0,3.0,4.0,0.0,2.46875,5.0,75.03875969,0.84375,0.375,1.03125,0.09375,0.3125,0.53125,0.15625,0.78125,1.59375,1.75,0.375,1.65625,3.0,20.15625,0.34375,0.46875,0.0,0.53125,0.0,0.0,0.0,0.0,0.0625,1.21875,1.1875,2.46875,2.0,0.34375,0.78125,0.96875,0.09375,0.71875,0.0625,0.0,0.15625,0.0625,0.21875,0.15625,0.0,0.0,1.84375,3.4375,2.875,3.6875,0.8125,0.09375,2020.0,34.0,0.0,3042.0,6.744411765,6.0,1.0,4.0,0.0,2.147058824,1.0,66.89655172,1.735294118,0.647058824,1.323529412,0.176470588,1.029411765,0.705882353,0.147058824,0.617647059,1.558823529,0.941176471,0.294117647,1.294117647,1.647058824,21.32352941,0.352941176,0.970588235,0.029411765,0.705882353,0.0,0.0,0.0,0.0,0.088235294,1.147058824,0.911764706,2.147058824,1.617647059,0.352941176,0.617647059,1.029411765,0.058823529,0.5,0.029411765,0.058823529,0.117647059,0.0,0.176470588,0.147058824,0.0,0.0,3.735294118,5.294117647,2.176470588,3.264705882,1.088235294,0.029411765,2019.0
11044,German 2 Bundesliga,136812,K. Müller,FC Heidenheim,Goalkeeper,27,0,2430,6.7,0,0,0,0,0.0,1,81.07221007,0.0,0.0,0.0,0.0,0.518518519,0.037037037,0.0,0.0,0.074074074,0.074074074,0.0,0.0,0.0,33.85185185,0.0,8.666666667,0.0,0.037037037,0.074074074,1.777777778,0.62962963,2.481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074074074,0.037037037,0.37037037,0.333333333,0.0,2021,33.0,0.0,2970.0,6.85969697,0.0,0.0,0.0,0.0,0.0,0.0,68.71416871,0.03030303,0.0,0.0,0.0,0.666666667,0.03030303,0.0,0.0,0.090909091,0.151515152,0.0,0.0,0.0,37.0,0.0,9.454545455,0.0,0.03030303,0.333333333,1.727272727,1.575757576,3.636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909091,0.0,0.575757576,0.575757576,0.0,2020.0,31.0,0.0,2790.0,6.66483871,0.0,1.0,1.0,0.0,0.0,0.0,56.51282051,0.064516129,0.0,0.0,0.0,0.741935484,0.032258065,0.0,0.064516129,0.032258065,0.161290323,0.0,0.0,0.032258065,31.4516129,0.0,10.51612903,0.0,0.032258065,0.225806452,1.967741935,1.35483871,3.548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,0.322580645,0.322580645,0.032258065,2019.0
11047,German 2 Bundesliga,133785,M. Knoll,St. Pauli,Defender,21,2,1646,6.696190476,0,2,0,0,1.19047619,1,76.0,1.19047619,1.142857143,1.0,0.0,2.19047619,0.952380952,0.333333333,1.142857143,0.142857143,0.857142857,0.047619048,0.333333333,0.714285714,33.33333333,0.80952381,1.80952381,0.0,0.952380952,0.0,0.0,0.0,0.0,0.095238095,0.333333333,0.761904762,1.19047619,0.761904762,0.428571429,0.238095238,0.619047619,0.047619048,0.333333333,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095238095,0.238095238,1.238095238,3.0,1.761904762,0.095238095,2021,30.0,1.0,2583.0,7.274,4.0,7.0,3.0,0.0,1.466666667,6.0,73.06859206,2.133333333,2.033333333,0.9,0.066666667,3.066666667,0.9,0.133333333,1.266666667,0.166666667,1.7,0.033333333,0.466666667,0.666666667,46.16666667,1.166666667,2.9,0.0,0.9,0.0,0.0,0.0,0.0,0.033333333,0.333333333,1.1,1.466666667,0.5,0.9,0.5,0.366666667,0.033333333,0.6,0.033333333,0.0,0.066666667,0.066666667,0.133333333,0.0,0.066666667,0.0,0.133333333,0.3,2.233333333,5.266666667,3.033333333,0.233333333,2020.0,32.0,0.0,2805.0,7.3065625,7.0,4.0,5.0,0.0,1.21875,4.0,73.16513761,1.59375,1.71875,0.96875,1.21875,6.0625,0.59375,0.40625,1.21875,0.03125,1.28125,0.0,0.15625,0.09375,40.875,1.5,3.84375,0.03125,0.59375,0.0,0.0,0.0,0.0,0.0,0.21875,1.0,1.21875,0.15625,0.96875,0.5,0.375,0.09375,0.34375,0.03125,0.0,0.09375,0.125,0.21875,0.0,0.125,0.0,0.09375,0.125,2.375,5.53125,3.15625,0.125,2019.0
